"","hhid","prov","male","age","edu","marriage","edu_par","risk_aver","risk_p","rate_p","inf_p","risk_div","knowledge","finnews","house","project","stock","fund","bond","finmag","deriv","gold","nonrmb","fin_asset","risk_asset","risk_asset_per","stock_per","fin_market","stock_v","bond_v","fund_v","finmag_v","deriv_v","gold_v","nonrmb_v","cash","save","deposit","total_income","rural","industry","pension","busi_pe"
"1551","2013010678","浙江省",1,26,5,1,0,3,1,0,0,0,1,2,0,1,0,0,0,0,0,0,0,50000,0,0,0,0,0,0,0,0,0,0,0,0,50000,0,12.8489391766992,0,NA,1,1
"1552","2017031956","浙江省",0,36,2,2,2,3,1,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,600,0,0,11.7844781554921,0,NA,0,0
"1553","2015014524","浙江省",1,46,3,2,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22830,0,0,0,0,0,0,0,0,0,0,0,926,21904,0,11.2368644597523,0,NA,1,0
"1554","2017031960","上海市",0,75,5,2,0,4,1,NA,NA,1,2,0,0,0,0,0,0,0,0,0,0,25527,0,0,0,0,0,0,0,0,0,0,0,2000,5000,18527,10.8490148259936,0,NA,1,0
"1555","2017032029","上海市",1,52,7,2,7,3,1,NA,NA,0,1,2,0,0,1,0,0,0,0,0,0,103000,1e+05,0.970873786407767,1,1,1e+05,0,0,0,0,0,0,3000,0,0,12.31850807486,0,3,1,0
"1556","2015012684","江苏省",1,60,2,2,0,6,1,0,0,1,2,3,0,0,0,0,0,0,0,0,0,53000,0,0,0,0,0,0,0,0,0,0,0,3000,0,50000,11.5635235177333,1,NA,1,0
"1557","201103703","浙江省",1,59,4,2,0,6,0,0,1,NA,1,1,0,0,0,0,0,0,0,0,0,68000,0,0,0,0,0,0,0,0,0,0,0,2000,16000,50000,11.8276194096688,1,5,0,0
"1558","201103006","江苏省",0,50,3,2,0,5,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6216004815959,1,3,0,0
"1559","2013008927","上海市",1,86,6,2,0,1,1,1,1,0,3,2,0,0,1,0,0,0,0,0,0,810000,3e+05,0.37037037037037,1,1,3e+05,0,0,0,0,0,0,10000,5e+05,0,12.0119477020351,0,NA,1,1
"1560","2013011345","浙江省",1,67,1,2,0,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,10000,10000,0,11.6359834524621,0,NA,1,0
"1561","201103324","浙江省",1,67,3,2,0,5,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0,0,30000,10000,0,11.5330711706632,0,NA,1,0
"1562","2015014515","浙江省",1,72,1,2,0,5,1,0,0,NA,1,1,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,50,0,0,8.62335338724463,0,NA,1,0
"1563","201102709","上海市",1,58,2,2,0,6,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.68461172766793,0,NA,0,0
"1564","201102659","上海市",1,59,4,2,0,5,1,1,0,1,3,1,0,0,0,1,0,0,0,0,0,29514,19514,0.661177746154367,0,1,0,0,19514,0,0,0,0,10000,0,0,13.1428931912167,0,15,1,0
"1565","2013011087","浙江省",1,72,2,2,0,5,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,130000,0,0,0,0,0,0,0,0,0,0,0,10000,120000,0,9.61906682278672,1,NA,1,0
"1566","201102601","上海市",1,54,3,2,0,5,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,5000,10000,0,11.3389886577107,0,NA,1,0
"1567","2015012266","江苏省",1,52,6,2,0,3,1,1,0,1,3,1,0,0,0,0,0,0,0,0,0,81360,0,0,0,0,0,0,0,0,0,0,0,1495,1654,78211,11.7136185039328,0,7777,1,0
"1568","2017032175","上海市",1,82,7,2,0,5,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,7669,0,0,0,0,0,0,0,0,0,0,0,7669,0,0,11.4462727104155,0,NA,1,0
"1569","2017032220","上海市",1,56,4,2,3,5,1,NA,NA,1,2,0,0,0,0,0,0,0,0,0,0,9768,0,0,0,0,0,0,0,0,0,0,0,2000,500,7268,11.9191887960803,0,9,1,0
"1570","201103586","浙江省",1,79,1,2,0,5,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,500,0,0,8.74369111054302,1,NA,1,0
"1571","2013009794","江苏省",1,58,3,2,0,4,1,1,0,0,2,1,0,0,0,0,0,1,0,0,0,1003000,5e+05,0.498504486540379,0,1,0,0,0,5e+05,0,0,0,3000,5e+05,0,11.6059603309374,0,10,1,1
"1572","2017032254","江苏省",1,63,1,2,0,6,1,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,300,0,0,10.1503476304677,1,NA,1,0
"1573","2017032300","上海市",1,59,3,2,3,3,1,NA,NA,1,2,2,0,0,1,0,0,1,0,0,0,455500,3e+05,0.658616904500549,0,1,0,0,0,3e+05,0,0,0,5500,150000,0,11.1202531786608,0,NA,0,0
"1574","2013010964","浙江省",1,43,4,2,0,2,1,0,1,1,3,1,1,0,0,0,0,0,0,0,0,166885,0,0,0,0,0,0,0,0,0,0,0,1885,15000,150000,12.1735623669644,0,3,1,0
"1575","2015014494","浙江省",1,66,2,2,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,70000,0,0,0,0,0,0,0,0,0,0,0,10000,0,60000,11.2430833106468,0,NA,1,0
"1576","2017032376","上海市",0,25,7,1,3,3,1,NA,NA,1,2,4,0,0,1,0,1,0,0,0,0,37000,20000,0.540540540540541,1,1,20000,0,0,0,0,0,0,5000,10000,2000,11.5774483609857,0,6,1,1
"1577","2017032397","浙江省",1,48,3,2,3,5,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,14918,0,0,0,0,0,0,0,0,0,0,0,4918,10000,0,11.8496476703466,0,NA,1,0
"1578","2017032398","上海市",1,56,6,2,7,3,1,NA,NA,1,2,2,0,0,1,0,0,0,0,0,0,1920000,4e+05,0.208333333333333,1,1,4e+05,0,0,0,0,0,0,20000,1500000,0,12.7387135756766,0,9,1,1
"1579","2013011672","浙江省",1,62,2,2,0,5,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,5000,1000,0,10.6291866243898,1,NA,0,1
"1580","2017032447","上海市",1,57,3,2,1,6,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,122790,0,0,0,0,0,0,0,0,0,0,0,3500,77500,41790,11.5660310809542,1,16,1,0
"1581","2017032459","上海市",1,62,3,2,2,6,0,NA,NA,1,1,2,0,0,0,0,0,0,0,0,0,57000,0,0,0,0,0,0,0,0,0,0,0,5000,2000,50000,11.2741224416264,0,NA,1,0
"1582","2017032472","江苏省",1,53,4,2,2,3,1,1,0,1,3,3,0,0,0,0,0,0,0,0,0,304800,0,0,0,0,0,0,0,0,0,0,0,2000,2800,3e+05,12.5882002485166,0,NA,1,0
"1583","201103565","浙江省",1,79,2,2,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,971,0,0,0,0,0,0,0,0,0,0,0,971,0,0,9.63430006272051,1,NA,1,0
"1584","2017032563","上海市",1,85,3,2,0,5,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0120501720574,0,NA,1,0
"1585","201103530","浙江省",1,81,1,2,0,5,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,300,1200,0,9.34488876437093,1,NA,1,0
"1586","2013008161","上海市",1,48,6,2,0,1,1,1,1,1,4,0,0,0,0,1,0,1,0,0,0,602000,2e+05,0.332225913621262,0,1,0,0,1e+05,1e+05,0,0,0,2000,4e+05,0,12.9817210476019,0,14,1,1
"1587","2013011331","浙江省",0,73,3,6,0,1,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,9.97745801523586,1,NA,0,0
"1588","201103075","江苏省",1,72,3,6,0,5,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,50200,0,0,0,0,0,0,0,0,0,0,0,200,0,50000,10.6908079031133,0,NA,0,0
"1589","2017032635","浙江省",0,84,2,6,0,6,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,250,0,0,9.45093083689411,1,NA,1,0
"1590","201102650","上海市",1,60,5,2,0,6,1,1,0,1,3,1,0,0,0,0,0,0,0,0,0,305000,0,0,0,0,0,0,0,0,0,0,0,5000,3e+05,0,11.9643195049668,0,3,1,1
"1591","2013008380","上海市",1,81,3,2,0,5,1,0,0,1,2,2,0,0,0,0,0,0,0,0,0,39800,0,0,0,0,0,0,0,0,0,0,0,3800,6000,30000,11.4127846363466,0,NA,1,0
"1592","201103139","江苏省",1,22,6,1,0,5,1,1,1,1,4,2,0,0,0,0,0,0,0,0,0,22000,0,0,0,0,0,0,0,0,0,0,0,2000,20000,0,11.1871953248809,0,7,1,0
"1593","2017032682","上海市",1,60,4,2,2,4,1,NA,NA,0,1,3,0,0,0,0,1,0,0,0,0,125000,50000,0.4,0,1,0,50000,0,0,0,0,0,0,25000,50000,11.5837333549807,0,15,1,0
"1594","2013011625","浙江省",1,44,2,2,0,6,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,NA,0,1
"1595","201102388","上海市",1,68,3,2,0,4,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,70000,0,0,0,0,0,0,0,0,0,0,0,50000,20000,0,11.4975072122418,0,NA,1,0
"1596","2017032736","浙江省",1,66,5,2,0,6,0,NA,NA,1,1,2,0,0,0,0,0,0,0,0,0,10490,0,0,0,0,0,0,0,0,0,0,0,490,10000,0,11.0026830044648,0,NA,1,0
"1597","2013008269","上海市",1,53,2,1,0,5,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,60500,0,0,0,0,0,0,0,0,0,0,0,5500,55000,0,10.0341868134591,0,NA,1,0
"1598","201102988","江苏省",1,43,3,2,0,3,NA,1,0,NA,1,1,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,12.3238601256211,0,NA,0,0
"1599","2017032809","上海市",1,47,5,2,3,3,0,NA,NA,0,0,3,0,0,1,0,0,0,0,0,0,652500,6e+05,0.919540229885057,1,1,6e+05,0,0,0,0,0,0,2500,50000,0,12.5885249793293,0,7777,1,1
"1600","201103620","浙江省",1,93,2,2,0,5,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,39669,0,0,0,0,0,0,0,0,0,0,0,5000,34669,0,11.0638428937164,0,NA,1,0
"1601","2017032832","浙江省",0,63,3,6,0,4,1,NA,NA,1,2,4,0,0,1,0,0,0,0,0,0,153314,150000,0.97838423105522,1,1,150000,0,0,0,0,0,0,1000,2314,0,11.5712708000085,0,NA,1,0
"1602","2013009334","江苏省",1,52,3,2,0,5,1,0,0,1,2,2,1,0,0,0,0,0,0,0,0,65000,0,0,0,0,0,0,0,0,0,0,0,5000,60000,0,10.9188993752781,0,NA,1,1
"1603","2015012538","江苏省",0,76,1,6,0,5,1,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3859137017804,0,NA,1,0
"1604","201102894","江苏省",1,59,3,2,0,5,NA,1,0,0,1,2,0,0,0,0,0,0,0,0,0,8000,0,0,0,0,0,0,0,0,0,0,0,5000,0,3000,9.50278608027699,0,NA,1,0
"1605","2017032950","江苏省",1,51,4,2,2,4,1,1,0,1,3,1,0,0,1,0,0,0,0,0,0,451826,0,0,0,1,0,0,0,0,0,0,0,4000,197826,250000,11.8829387902427,0,3,1,0
"1606","2015015543","浙江省",0,43,7,2,0,3,1,1,1,1,4,3,0,0,1,1,0,1,0,0,0,312000,270000,0.865384615384615,0.740740740740741,1,2e+05,0,20000,50000,0,0,0,2000,20000,20000,12.1875725695456,0,16,1,0
"1607","201103662","浙江省",1,48,3,2,0,6,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,500,0,0,11.1196309932888,1,NA,0,0
"1608","2015014267","浙江省",1,71,2,2,0,5,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,500,0,0,9.72675037403607,1,NA,1,0
"1609","2017033061","上海市",1,39,3,2,3,5,1,NA,NA,1,2,0,0,0,1,0,0,0,0,0,0,12000,0,0,0,1,0,0,0,0,0,0,0,2000,10000,0,11.1849073909956,0,7777,1,0
"1610","2017033070","浙江省",1,72,3,2,0,3,1,NA,NA,0,1,2,0,0,0,0,0,0,0,0,0,27200,0,0,0,0,0,0,0,0,0,0,0,20000,7200,0,11.443845480314,0,NA,1,0
"1611","2015012162","江苏省",1,81,4,2,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22000,0,0,0,0,0,0,0,0,0,0,0,7000,0,15000,11.3412470682748,0,NA,1,0
"1612","2017033148","上海市",1,74,3,2,0,3,0,NA,NA,1,1,3,0,0,0,0,0,0,0,0,0,201500,0,0,0,0,0,0,0,0,0,0,0,1500,0,2e+05,11.2812455826337,1,NA,1,0
"1613","2017033189","浙江省",1,50,3,2,2,5,1,NA,NA,1,2,0,0,0,0,0,0,0,0,0,0,1520,0,0,0,0,0,0,0,0,0,0,0,1520,0,0,11.1870706633714,0,3,1,0
"1614","2017033200","江苏省",1,52,2,2,2,5,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,11.4366705744511,1,3,1,0
"1615","2017033201","浙江省",1,60,6,2,3,3,1,NA,NA,1,2,2,0,0,1,0,0,1,0,0,0,963000,560000,0.581516095534787,0.0178571428571429,1,10000,0,0,550000,0,0,0,3000,50000,350000,12.4815239764677,0,16,1,0
"1616","2017033208","上海市",1,71,2,2,0,6,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,31500,0,0,0,0,0,0,0,0,0,0,0,1500,30000,0,11.4856056543153,0,NA,1,0
"1617","2015010473","上海市",1,84,3,2,0,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,55000,0,0,0,0,0,0,0,0,0,0,0,5000,50000,0,11.5046412453825,0,NA,1,0
"1618","2015015208","浙江省",1,66,3,2,0,5,1,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,11.5228757958234,0,NA,1,0
"1619","201103095","江苏省",1,66,2,2,0,6,1,1,0,1,3,2,0,0,0,0,0,0,0,0,0,102000,0,0,0,0,0,0,0,0,0,0,0,2000,1e+05,0,11.4430393375061,0,NA,1,0
"1620","2017033357","江苏省",1,57,1,2,0,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10800,0,0,0,0,0,0,0,0,0,0,0,800,10000,0,11.592060068134,1,5,1,0
"1621","201103520","浙江省",1,60,3,2,0,5,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,10500,0,0,0,0,0,0,0,0,0,0,0,500,0,10000,12.2380121068983,1,6,1,0
"1622","2017033368","上海市",1,22,7,1,6,3,1,NA,NA,0,1,1,0,0,0,0,0,0,0,0,0,30200,0,0,0,0,0,0,0,0,0,0,0,200,30000,0,11.787180294108,0,18,0,1
"1623","2013010890","浙江省",1,73,1,2,0,3,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1750,0,0,0,0,0,0,0,0,0,0,0,1750,0,0,10.3828844267985,1,NA,1,0
"1624","2017033377","上海市",1,65,2,2,0,6,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,4000,0,0,0,0,0,0,0,0,0,0,0,4000,0,0,0,0,NA,0,0
"1625","2017033403","浙江省",1,64,2,2,0,5,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,0,0,0,0,0,0,0,0,0,0,1500,2500,0,11.4680196220478,1,NA,1,0
"1626","2017033410","上海市",1,30,7,2,4,4,1,NA,NA,1,2,2,0,0,0,0,0,0,0,0,0,21000,0,0,0,0,0,0,0,0,0,0,0,1000,20000,0,11.6841018106592,0,5,1,0
"1627","2013010003","江苏省",1,45,3,2,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26735,0,0,0,0,0,0,0,0,0,0,0,6735,20000,0,12.3569465339643,1,NA,1,0
"1628","2013011084","浙江省",1,62,3,2,0,5,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,10.3336452732347,1,NA,1,0
"1629","2017033435","浙江省",1,48,2,2,2,5,1,NA,NA,1,2,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,5000,5000,0,9.90436216994679,0,NA,0,0
"1630","201102902","江苏省",1,51,3,2,0,5,0,1,0,NA,1,0,0,0,0,0,0,0,0,0,0,56000,0,0,0,0,0,0,0,0,0,0,0,3000,3000,50000,10.677350291278,0,5,1,0
"1631","2013007946","上海市",0,57,4,5,0,1,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1119,0,0,0,0,0,0,0,0,0,0,0,0,1119,0,6.22241058749442,0,NA,0,0
"1632","2015012012","江苏省",1,67,3,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32000,0,0,0,0,0,0,0,0,0,0,0,2000,30000,0,11.9891969103529,0,3,1,0
"1633","2013008902","上海市",0,54,4,6,0,4,1,0,0,NA,1,1,0,0,0,0,0,0,0,0,0,65000,0,0,0,0,0,0,0,0,0,0,0,5000,60000,0,11.0285794740086,0,15,1,0
"1634","2015013636","浙江省",1,72,3,2,0,5,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,325500,0,0,0,0,0,0,0,0,0,0,0,500,25000,3e+05,11.5897707586671,0,NA,1,0
"1635","2017033490","上海市",1,42,1,2,0,3,1,NA,NA,1,2,0,1,0,0,0,0,0,0,0,0,235735,0,0,0,0,0,0,0,0,0,0,0,1e+05,135735,0,13.126835487596,0,NA,1,1
"1636","2017033503","江苏省",0,54,4,2,0,5,1,NA,NA,1,2,0,0,0,1,0,0,NA,0,0,0,74706,0,0,0,NA,0,0,0,0,0,0,0,5000,10000,59706,11.6279009520367,0,NA,1,0
"1637","2013009755","江苏省",1,32,6,2,0,3,1,1,0,1,3,1,0,0,0,0,0,0,0,0,0,33000,0,0,0,0,0,0,0,0,0,0,0,3000,0,30000,11.4589971229447,0,7,1,0
"1638","2017033520","浙江省",1,38,8,2,0,2,1,NA,NA,0,1,1,0,0,0,0,0,0,0,0,0,30500,0,0,0,0,0,0,0,0,0,0,0,500,30000,0,12.8146010391184,0,9,1,0
"1639","201103499","浙江省",1,52,4,2,0,4,1,1,0,NA,2,2,0,0,0,0,0,0,0,0,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,2500,0,11.3505094713508,0,1,1,0
"1640","201103526","浙江省",1,74,3,2,0,5,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,61000,0,0,0,0,0,0,0,0,0,0,0,1000,30000,30000,11.1498730854937,1,NA,1,0
"1641","2017033629","上海市",1,68,3,2,0,3,1,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,53000,0,0,0,0,0,0,0,0,0,0,0,3000,50000,0,11.3406532440293,0,NA,1,0
"1642","2017033691","浙江省",1,67,3,2,0,5,1,NA,NA,1,2,1,0,0,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,6000,0,0,11.8262752841706,0,NA,1,0
"1643","2013008579","上海市",1,56,4,2,0,5,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,112000,0,0,0,0,0,0,0,0,0,0,0,2000,10000,1e+05,11.1204012609949,0,NA,1,0
"1644","2013011024","浙江省",0,47,2,2,0,4,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,5000,10000,0,10.7796851908438,0,8,1,0
"1645","2013010535","浙江省",1,91,7,6,0,3,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,250500,0,0,0,0,0,0,0,0,0,0,0,500,0,250000,11.6417583368132,0,NA,1,0
"1646","2017033747","上海市",0,71,2,6,0,6,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,20250,0,0,0,0,0,0,0,0,0,0,0,250,20000,0,10.3504144504519,1,NA,1,0
"1647","2015013963","浙江省",1,59,2,2,0,5,1,0,0,0,1,2,0,1,0,0,0,0,0,0,0,102000,0,0,0,0,0,0,0,0,0,0,0,2000,1e+05,0,11.5814995821252,1,NA,0,0
"1648","2017033777","浙江省",1,63,2,2,0,6,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,400,0,0,8.32845106681936,0,NA,0,0
"1649","2015012375","江苏省",1,63,1,2,0,4,1,NA,1,1,3,1,0,0,0,0,0,0,0,0,0,24000,0,0,0,0,0,0,0,0,0,0,0,4000,20000,0,11.8384089746488,1,NA,1,0
"1650","2017033799","上海市",1,67,4,NA,0,4,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,2800,200,0,10.5610256697642,0,NA,1,0
"1651","2015011568","上海市",1,37,6,2,0,5,1,1,0,1,3,2,0,1,1,0,0,0,0,0,0,112915,0,0,0,1,0,0,0,0,0,0,0,34505,78410,0,11.5422360567985,0,NA,0,0
"1652","2013011277","浙江省",1,48,3,2,0,5,1,1,1,NA,3,1,0,0,0,0,0,0,0,0,0,100550,0,0,0,0,0,0,0,0,0,0,0,550,1e+05,0,10.320584744874,0,NA,1,0
"1653","201103569","浙江省",1,74,3,2,0,5,NA,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,19519,0,0,0,0,0,0,0,0,0,0,0,2000,17519,0,9.39310486451378,1,3,1,0
"1654","2015014482","浙江省",1,65,1,1,0,6,NA,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.43348392329039,0,NA,1,0
"1655","2015011330","上海市",1,30,7,2,0,3,1,1,0,1,3,2,0,0,0,0,0,0,0,0,0,62000,0,0,0,0,0,0,0,0,0,0,0,2000,60000,0,12.8396768066309,0,3,1,0
"1656","2013010218","江苏省",1,53,6,2,0,5,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,3000,10000,0,11.7308634910167,0,4,1,0
"1657","2013009016","上海市",1,61,6,2,0,5,1,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9241382997345,0,3,1,0
"1658","2015012104","江苏省",1,70,5,2,0,5,NA,1,0,NA,1,2,0,0,0,0,0,0,0,0,0,38000,0,0,0,0,0,0,0,0,0,0,0,3000,35000,0,11.1636870868193,0,NA,1,0
"1659","2013011637","浙江省",1,42,3,2,0,4,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,9.77758413564697,1,1,1,0
"1660","2017034063","上海市",0,80,7,6,0,4,1,NA,NA,1,2,0,0,0,1,1,0,1,0,0,0,676000,360000,0.532544378698225,0,1,0,0,110000,250000,0,0,0,1000,15000,3e+05,12.4061583972188,0,NA,1,0
"1661","2017034076","上海市",1,81,3,2,0,3,1,NA,NA,1,2,1,0,0,1,0,0,0,0,0,0,2000,0,0,0,1,0,0,0,0,0,0,0,2000,0,0,11.6544250272439,0,NA,1,0
"1662","2017034079","上海市",1,63,4,2,2,5,1,NA,NA,1,2,2,0,0,0,0,0,0,0,0,0,70000,0,0,0,0,0,0,0,0,0,0,0,10000,5000,55000,11.9139976047737,0,NA,1,0
"1663","2017034111","浙江省",1,39,7,2,3,3,1,NA,NA,1,2,0,0,0,0,0,0,0,0,0,0,78731,0,0,0,0,0,0,0,0,0,0,0,2000,0,76731,12.4069868198717,0,9,1,0
"1664","2013008220","上海市",1,56,4,2,0,1,1,0,0,1,2,1,0,0,1,1,0,0,0,0,0,280000,220000,0.785714285714286,0.909090909090909,1,2e+05,0,20000,0,0,0,0,20000,20000,20000,12.5167507702762,0,3,1,0
"1665","2013009694","江苏省",1,44,3,2,0,2,1,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,12000,0,0,0,0,0,0,0,0,0,0,0,12000,0,0,11.5786382963356,1,NA,1,0
"1666","2017034178","上海市",1,26,3,2,3,3,1,NA,NA,0,1,0,1,0,0,0,0,0,0,0,0,253000,0,0,0,0,0,0,0,0,0,0,0,3000,1e+05,150000,11.2398035438498,0,4,1,0
"1667","2017034226","上海市",1,61,4,2,0,4,1,NA,NA,1,2,2,0,0,1,1,0,1,0,0,0,410000,3e+05,0.731707317073171,0.666666666666667,1,2e+05,0,50000,50000,0,0,0,10000,1e+05,0,11.9079563251562,0,NA,1,0
"1668","2015015098","浙江省",1,50,3,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1007121298723,0,NA,0,0
"1669","2017034329","上海市",1,69,2,2,0,5,1,NA,NA,1,2,1,0,0,0,0,0,0,0,0,0,105000,0,0,0,0,0,0,0,0,0,0,0,5000,1e+05,0,11.0079162265257,0,NA,1,0
"1670","2017034333","江苏省",1,63,3,2,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11000,0,0,0,0,0,0,0,0,0,0,0,1000,10000,0,8.59877317840866,1,NA,1,0
"1671","2013008885","上海市",1,66,5,5,0,4,1,1,1,0,3,3,0,0,1,0,0,0,0,0,0,845775,175715,0.207756199934971,1,1,175715,0,0,0,0,0,0,1e+05,378489,191571,10.6023254438369,0,NA,1,0
"1672","2017034365","上海市",1,41,7,2,0,3,1,NA,NA,1,2,1,0,0,1,NA,0,0,0,1,0,2027364,154452,0.0761836552291547,0,NA,0,0,0,0,0,154452,0,4000,0,1868912,12.4929970091181,0,7,1,1
"1673","2015013582","浙江省",1,47,3,2,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,14500,4500,0.310344827586207,0,1,0,0,0,0,0,0,4500,0,10000,0,10.7218346400802,0,NA,1,0
"1674","2017034446","浙江省",1,23,4,2,7,3,0,NA,NA,1,1,0,1,0,0,0,0,0,0,0,0,4771,0,0,0,0,0,0,0,0,0,0,0,4771,0,0,10.3091193134236,0,7,0,0
"1675","2013010988","浙江省",1,64,3,2,0,5,1,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,3600,0,0,0,0,0,0,0,0,0,0,0,600,3000,0,10.8495409493656,1,3,1,0
"1676","2013009169","上海市",1,79,2,2,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,15300,0,0,0,0,0,0,0,0,0,0,0,300,15000,0,10.8488029634509,0,NA,1,0
"1677","2013009517","江苏省",1,77,4,2,0,4,1,0,0,NA,1,2,0,0,0,0,0,1,0,0,0,1155000,1050000,0.909090909090909,0,1,0,0,0,1050000,0,0,0,5000,1e+05,0,11.4224535618062,0,NA,1,0
"1678","2015014162","浙江省",1,86,4,6,0,5,1,1,0,1,3,1,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,11.476489670329,0,NA,1,0
