性别,出生年份,文化程度,省,市,县,婚姻状况,个人是否有经管类专业学习经历,家庭总人口,年龄超过65岁的人数,年龄小于16岁的成员人数,家庭其他成员的经管类专业学习经历,投资风险厌恶水平,金融知识题,金融知识1,金融知识题,金融知识2,金融知识题回答情况,参与金融市场,金融市场,买房的费用,风险资产,股票资产占比,金融资产,风险资产占比,房地产,购买基金的花费,基金,购买股票的花费,股票,持有的互联网理财产品金额,互联网理财,金融理财产品的总价值,金融理财,债券总市值,债券,金融衍生品的总市值,金融衍生品,黄金的总市值,黄金,非人民币资产的总市值,非人民币资产,是否工作,工作类型,工作体力负荷程度,日均工作时间,工作场所危害健康的因素,个人年收入,个人年收入的范围,家庭工作人数,家庭年收入的种类,家庭年收入的其他种类,家庭总收入金额,家庭总收入范围,家庭总支出的种类,家庭总支出的其他种类,家庭总支出的金额,家庭总支出的金额范围,债券,期货、期权等金融衍生品,黄金,外币资产,其他，请注明,都没有,机关事业单位退休金/离休金,城镇职工基本养老保险（城职保，一般按月缴纳）,新型农村社会养老保险（新农保，按年缴纳）,城镇居民社会养老保险（城居保，按年缴纳）,城乡统一居民社会养老保险（按年缴纳）,其他，请注明,都没有,养老保险,城镇职工基本医疗保险,城镇居民基本医疗保险,新型农村合作医疗保险,城乡居民基本医疗保险, 公费医疗,以上都没有,医疗保险,商业医疗保险,重大疾病保险,收入保障保险,长期看护保险,商业保险,幼儿园/学前班,小学,中学,大学及以上,教育投资,工资性收入,经营性收入,财产性收入,转移性收入,其他收入,日常消费支出,生产经营支出,投资性支出,教育支出,医疗支出,转移支出,其他支出
1,1946,2,浙江省,杭州市,江干区,1,1,2,2,0,1,4,2,1,3,1,2,1,2,,2,0.5,2,1,0,,0,70000,1,100000,1,,0,,0,,0,,0,,0,1,,,,,,,0,3月4日,,86400,,1-3-5-6,,73604,,0,0,0,0,0,1,,1,,,,,,1,1,,,,,,1,,,,,0,,,,,0,,,1,1,,1,,1,,1,1,
1,1971,5,浙江省,杭州市,江干区,1,1,3,0,0,2,1,1,0,3,1,1,1,2,,1,0,2,0.5,0,,0,,0,200000,1,3000000,1,,0,,0,,0,,0,0,1,1,8,6,768000,,2,2001/3/4,,700000,,1-3-4-5-6-7,,434537,,0,0,0,0,0,1,,1,,,,,,1,,1,,,,,1,,1,,,1,,,,,0,1,,1,1,,1,,1,1,1,1,1
0,1958,2,浙江省,杭州市,江干区,5,1,2,1,0,2,4,4,0,4,0,0,0,0,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,1,,,,,,,1,3,,74400,,1-3-4-5-6,,38110,,0,0,0,0,0,1,,1,,,,,,1,1,,,,,,1,,,,,0,,,,,0,,,1,,,1,,1,1,1,1,
0,1956,3,浙江省,杭州市,江干区,1,1,3,0,0,2,3,3,0,1,0,0,0,0,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,1,,,,,,,0,3,,90000,,1-3-4-5-6,,215030,,0,0,0,0,0,1,,1,,,,,,1,1,,,,,,1,,,,,0,,,,,0,,,1,,,1,,1,1,1,1,
0,1989,8,浙江省,杭州市,江干区,1,1,3,0,1,2,1,4,0,3,1,1,1,2,,2,0.5,2,1,0,20000,1,50000,1,,0,,0,,0,,0,,0,,0,0,1,1,10,6,120000,,2,2001/3/4,,250000,,1-3-5-6,,196200,,0,0,0,0,0,1,,1,,,,,,1,1,,,,,,1,,,,,0,,,,,0,1,,1,1,,1,,1,,1,1,
1,1949,2,浙江省,杭州市,江干区,1,1,2,2,0,2,2,4,0,3,1,1,1,1,,0,0,1,0,0,,0,,0,,0,100000,1,,0,,0,,0,,0,1,,,,,,,0,3,,84000,,1-3-5-6,,130762,,0,0,0,0,0,1,,1,,,,,,1,1,,,,,,1,,,,,0,,,,,0,,,1,,,1,,1,,1,1,
1,1957,3,浙江省,杭州市,江干区,1,1,2,1,0,2,4,4,0,3,1,1,0,0,1020000,0,0,1,0,1,,0,,0,,0,,0,,0,,0,,0,,0,1,,,,,,,0,3,,130000,,1-3-5-6,,83011,,0,0,0,0,0,1,,1,,,,,,1,1,,,,,,1,,1,,,1,,,,,0,,,1,,,1,,1,,1,1,
1,1952,2,浙江省,杭州市,江干区,1,1,4,2,1,2,5,4,0,4,0,0,0,0,30000,0,0,1,0,1,,0,,0,,0,,0,,0,,0,,0,,0,1,,,,,,,1,3,,78000,,1-3-5-6,,94270,,0,0,0,0,0,1,1,,,,,,,1,,,,,1,,1,,,,,0,,,,,0,,,1,,,1,,1,,1,1,
0,1994,6,浙江省,杭州市,江干区,1,1,2,0,0,2,1,3,0,3,1,1,1,3,1200000,2,0,4,0.5,1,10000,1,,0,10000,1,10000,1,,0,,0,,0,,0,0,1,1,12,6,111500,,2,2001/3/4,,200000,,1-3-5-6-7,,182096,,0,0,0,0,0,1,,1,,,,,,1,1,,,,,,1,,,,,0,,,,,0,1,,1,1,,1,,1,,1,1,1
0,1985,5,浙江省,杭州市,江干区,1,1,4,0,2,2,4,2,1,3,1,2,0,0,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,0,3,1,,6,,,2,1-2-3-4,,650000,,10-3-4-5-7,办嫁娶、升学、乔迁、生日等酒席,493400,,0,0,0,0,0,1,,1,,,,,,1,1,,,,,,1,,,,,0,,,,,0,1,1,1,1,,1,1,1,1,1,,1
1,1955,2,浙江省,杭州市,江干区,1,1,2,0,0,1,2,2,1,3,1,2,1,1,25000,0,0,2,0,1,,0,,0,,0,200000,1,,0,,0,,0,,0,1,,,,,,,0,3月4日,,100000,,1-3-5-6,,231860,,0,0,0,0,0,1,,1,,,,,,1,1,,,,,,1,,,,,0,,,,,0,,,1,1,,1,,1,,1,1,
1,1961,3,浙江省,杭州市,江干区,1,1,2,0,0,2,5,4,0,4,0,0,0,0,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,1,,,,,,,0,3月4日,,104000,,1-3-4-5-6-7,办嫁娶、升学、乔迁、生日等酒席,138875,,0,0,0,0,0,1,,1,,,,,,1,,1,,,,,1,,,,,0,,,,,0,,,1,1,,1,,1,1,1,1,1
0,1946,3,浙江省,杭州市,江干区,1,1,2,2,0,2,4,2,1,3,1,2,0,0,50000,0,0,1,0,1,,0,,0,,0,,0,,0,,0,,0,,0,1,,,,,,,0,3,,84000,,1-3-5-6,,80656,,0,0,0,0,0,1,,1,,,,,,1,1,,,,,,1,,,,,0,,,,,0,,,1,,,1,,1,,1,1,
1,1957,2,浙江省,杭州市,江干区,5,1,1,0,0,2,4,3,0,1,0,0,0,0,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,1,,,,,,,1,3,,64100,,1-3-4-5-6,,43363,,0,0,0,0,0,1,,1,,,,,,1,1,,,,,,1,,,,,0,,,,,0,,,1,,,1,,1,1,1,1,
1,1984,7,浙江省,杭州市,江干区,1,0,3,0,1,2,5,2,1,3,1,2,0,0,1000000,0,0,1,0,1,,0,,0,,0,,0,,0,,0,,0,,0,0,1,1,8,3,109000,,2,2001/3/4,,160000,,1-3-4-5,,184656,,0,0,0,0,0,1,,1,,,,,,1,1,,,,,,1,,,,,0,,,,,0,1,,1,1,,1,,1,1,1,,
0,1956,2,浙江省,杭州市,江干区,1,1,3,0,0,2,4,4,0,4,0,0,0,0,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,1,,,,,,,1,3,,185734,,1-3-5-6,,81098,,0,0,0,0,0,1,,1,,,,,,1,1,,,,,,1,,,,,0,,,,,0,,,1,,,1,,1,,1,1,
0,1950,5,浙江省,杭州市,江干区,1,0,3,1,0,1,4,1,0,3,1,1,0,0,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,1,,,,,,,1,3,,204000,,1-3-5-6-7,买首饰、手表、箱包,612101,,0,0,0,0,0,1,1,,,,,,,1,1,,,,,,1,,,,,0,,,,,0,,,1,,,1,,1,,1,1,1
0,1952,5,浙江省,杭州市,江干区,1,1,3,1,0,2,4,2,1,3,1,2,1,2,,1,0,2,0.5,0,,0,,0,2500,1,250000,1,,0,,0,,0,,0,1,,,,,,,0,3,,96000,,2001/3/6,,100000,,0,0,0,0,0,1,1,,,,,,,1,1,,,,,,1,,,,,0,,,,,0,,,1,,,1,,1,,,1,
0,1997,5,浙江省,杭州市,江干区,0,1,4,2,0,2,2,2,1,3,1,2,0,0,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,0,2,1,8,6,30659,,2,2001/3/4,,70000,,1-3-5-7,丧葬祭祀费,71310,,0,0,0,0,0,1,,1,,,,,,1,1,,,,,,1,,,,,0,,,,1,1,1,,1,1,,1,,1,,1,,1
0,1951,2,浙江省,杭州市,江干区,1,1,2,2,0,2,3,2,1,2,0,1,1,1,,1,0,1,1,0,,0,,0,45000,1,,0,,0,,0,,0,,0,1,,,,,,,0,3,,96000,,1-3-4-5-6,,93184,,0,0,0,0,0,1,,1,,,,,,1,1,,,,,,1,,,,,0,,,,,0,,,1,,,1,,1,1,1,1,
1,1969,3,浙江省,杭州市,江干区,1,1,3,0,0,2,2,2,1,3,1,2,1,1,2000,0,0,2,0,1,,0,,0,,0,50000,1,,0,,0,,0,,0,1,,,,,,,3,3月4日,,150000,,1-3-5-6,,209440,,0,0,0,0,0,1,,1,,,,,,1,1,,,,,,1,,,,,0,,,,,0,,,1,1,,1,,1,,1,1,
1,1964,5,浙江省,杭州市,江干区,1,1,2,0,0,2,1,4,0,3,1,1,1,4,1320000,3,0.333333333,5,0.6,1,15000,1,100000,1,20000,1,40000,1,,0,,0,,0,,0,1,,,,,,,2,3月4日,,410000,,1-3-5-6-7,,645042,,0,0,0,0,0,1,1,,,,,,,1,,,,,1,,1,,,,,0,,,,,0,,,1,1,,1,,1,,1,1,1
1,1984,7,浙江省,杭州市,江干区,1,1,3,0,1,2,3,2,1,3,1,2,1,1,1430000,1,0,2,0.5,1,,0,,0,15000,1,,0,,0,,0,,0,,0,0,1,1,8,6,182400,,2,2001/3/4,,142000,,1-3-5-6-7,买婴儿用品,145840,,0,0,0,0,0,1,1,,,,,,,1,,1,,,,,1,,,,,0,,,,,0,1,,1,1,,1,,1,,1,1,1
1,1984,6,浙江省,杭州市,江干区,1,1,3,0,1,2,2,3,0,3,1,1,1,2,,2,0.5,2,1,0,,0,100000,1,23000,1,,0,,0,,0,,0,,0,0,1,1,8,6,170800,,2,2001/3/4,,300000,,1-3-4-5-6,,176720,,0,0,0,0,0,1,,1,,,,,,1,1,,,,,,1,,,,,0,,,,,0,1,,1,1,,1,,1,1,1,1,
0,1961,5,浙江省,杭州市,江干区,1,0,3,0,0,1,3,2,1,3,1,2,1,1,300000,1,0,2,0.5,1,,0,,0,8000,1,,0,,0,,0,,0,,0,0,3,1,,6,,,2,2001/2/3,,500000,,10-3-6-7,,367200,,0,0,0,0,0,1,,1,,,,,,1,1,,,,,,1,,,,,0,,,,,0,1,1,1,,,1,1,1,,,1,1
1,1963,3,浙江省,杭州市,江干区,1,1,2,0,0,2,2,4,0,3,1,1,0,0,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,1,,,,,,,1,3月4日,,89000,,1-3-5-6-7,办嫁娶、升学、乔迁、生日等酒席,247512,,0,0,0,0,0,1,,1,,,,,,1,1,,,,,,1,1,,,,1,,,,,0,,,1,1,,1,,1,,1,1,1
1,1991,6,浙江省,杭州市,江干区,0,0,1,0,0,1,1,1,0,3,1,1,1,3,,2,0,3,0.666666667,0,11000,1,,0,15000,1,50000,1,,0,,0,,0,,0,0,1,1,10,6,188400,,1,1月3日,,180000,,1-3-5-6,,101356,,0,0,0,0,0,1,,1,,,,,,1,1,,,,,,1,,,,,0,,,,,0,1,,1,,,1,,1,,1,1,
0,1953,5,浙江省,杭州市,江干区,1,0,2,1,0,2,2,2,1,3,1,2,1,1,,0,0,1,0,0,,0,,0,,0,500000,1,,0,,0,,0,,0,1,,,,,,,1,3月4日,,160000,,1-3-4-5-6,,165163,,0,0,0,0,0,1,1,,,,,,,1,,,,,1,,1,,,,,0,,,,,0,,,1,1,,1,,1,1,1,1,
0,1992,5,浙江省,杭州市,江干区,1,1,6,0,2,2,5,2,1,1,0,1,0,0,700000,0,0,1,0,1,,0,,0,,0,,0,,0,,0,,0,,0,0,5,1,,6,,,3,2001/2/3,,500000,,2010/3/5,,141699,,0,0,0,0,0,1,,1,,,,,,1,1,,,,,,1,,,,,0,,,,,0,1,1,1,,,1,1,1,,1,,
0,1963,6,浙江省,杭州市,江干区,1,1,2,0,0,1,5,2,1,3,1,2,1,2,350000,2,0.5,3,0.666666667,1,,0,100000,1,5000,1,,0,,0,,0,,0,,0,0,,1,,6,,,0,1月3日,,200000,,2001/3/5,,217877,,0,0,0,0,0,1,,1,,,,,,1,1,,,,,,1,,,,,0,,,,,0,1,,1,,,1,,1,,1,,
0,1979,7,浙江省,杭州市,江干区,1,1,4,1,1,2,3,2,1,3,1,2,1,2,,1,0,2,0.5,0,,0,,0,300000,1,100000,1,,0,,0,,0,,0,0,1,1,10,6,114400,,1,1月3日,,130000,,1-3-4-5-6,,144640,,0,0,0,0,0,1,,1,,,,,,1,1,,,,,,1,,,,,0,,,,,0,1,,1,,,1,,1,1,1,1,
1,1930,0,浙江省,杭州市,江干区,5,1,1,1,0,2,5,4,0,4,0,0,0,0,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,1,,,,,,,0,3,,33600,,2001/3/6,,36500,,0,0,0,0,0,1,,1,,,,,,1,1,,,,,,1,,,,,0,,,,,0,,,1,,,1,,1,,,1,
1,1963,3,浙江省,杭州市,江干区,1,0,2,0,0,1,4,2,1,3,1,2,0,0,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,1,,,,,,,1,3,,47300,,1-3-4-5,,33543,,0,0,0,0,0,1,1,,,,,,,1,1,,,,,,1,,,,,0,,,,,0,,,1,,,1,,1,1,1,,
1,1954,2,浙江省,杭州市,江干区,1,1,2,2,0,2,3,2,1,3,1,2,1,3,,2,0.5,3,0.666666667,0,40000,1,50000,1,,0,100000,1,,0,,0,,0,,0,1,,,,,,,0,3,,93600,,1-3-4-5-6,,189605,,0,0,0,0,0,1,,1,,,,,,1,1,,,,,,1,1,,,,1,,,,,0,,,1,,,1,,1,1,1,1,
1,1991,3,浙江省,杭州市,江干区,1,0,3,0,1,2,2,3,0,1,0,0,0,0,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,0,1,1,8,6,58600,,2,2001/3/4,,100000,,1-3-4-5-6,,125160,,0,0,0,0,0,1,,1,,,,,,1,1,,,,,,1,,1,,,1,,,,,0,1,,1,1,,1,,1,1,1,1,
0,1968,2,浙江省,杭州市,江干区,4,1,1,0,0,2,2,2,1,4,0,1,0,0,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,0,1,1,9,4,50000,,1,1月3日,,55000,,1月3日,,43020,,0,0,0,0,0,1,,,1,,,,,1,,,1,,,,1,,,,,0,,,,,0,1,,1,,,1,,1,,,,
0,1989,3,浙江省,杭州市,江干区,1,1,4,0,2,2,3,2,1,3,1,2,0,0,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,0,1,2,8,6,52000,,2,2001/3/4,,60000,,1-3-4-5-6,,107690,,0,0,0,0,0,1,,1,,,,,,1,1,,,,,,1,,,,,0,,,,,0,1,,1,1,,1,,1,1,1,1,
1,1969,1,浙江省,杭州市,江干区,1,1,3,0,1,2,5,4,0,4,0,0,0,0,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,0,1,,8,2001/3/4,28240,,2,1月3日,,70000,,1-3-4-5,,35680,,0,0,0,0,0,1,,1,,,,,,1,1,,,,,,1,,,,,0,,,,,0,1,,1,,,1,,1,1,1,,
1,1983,5,浙江省,杭州市,江干区,1,0,4,0,2,2,2,2,1,3,1,2,1,1,,1,0,1,1,0,,0,,0,17500,1,,0,,0,,0,,0,,0,1,,,,,,,1,3月4日,,80000,,1-3-4-5-6-7,,68650,,0,0,0,0,0,1,,,,,,,,0,,,,,,,0,,,,,0,,,,,0,,,1,1,,1,,1,1,1,1,1
1,1989,3,浙江省,杭州市,江干区,1,1,2,0,0,2,2,3,0,3,1,1,0,0,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,0,5,2,,6,,,2,2001/2/3,,100000,,10-3-4-6,,106400,,0,0,0,0,0,1,,1,,,,,,1,1,,,,,,1,,,,,0,,,,,0,1,1,1,,,1,1,1,1,,1,
0,1974,2,浙江省,杭州市,江干区,1,1,2,0,0,2,3,1,0,3,1,1,0,0,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,0,1,1,9,6,42000,,2,1月3日,,67000,,1-3-4-5-6,,185700,,0,0,0,0,0,1,,1,,,,,,1,1,,,,,,1,,,,,0,,,,,0,1,,1,,,1,,1,1,1,1,
0,1998,2,浙江省,杭州市,江干区,0,1,4,0,1,2,3,2,1,1,0,1,1,1,,1,0,1,1,0,,0,,0,4200,1,,0,,0,,0,,0,,0,0,1,2,8,6,80757,,3,1月3日,,120000,,1-3-4-5-6,,75560,,0,0,0,0,0,1,,,,,,,,0,,,,,,1,1,,,,,0,,,,,0,1,,1,,,1,,1,1,1,1,
1,1971,1,浙江省,杭州市,江干区,1,1,2,0,0,2,5,4,0,4,0,0,0,0,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,0,1,2,8,30-2-4-5,48000,,2,1月3日,,96000,,2001/3/5,,38181,,0,0,0,0,0,1,,1,,,,,,1,1,,,,,,1,,,,,0,,,,,0,1,,1,,,1,,1,,1,,
1,1991,4,浙江省,杭州市,江干区,1,1,2,0,0,2,5,2,1,3,1,2,1,1,,1,0,1,1,0,,0,,0,3000,1,,0,,0,,0,,0,,0,0,1,1,8,3,58286,,2,1月3日,,100000,,2001/3/4,,58860,,0,0,0,0,0,1,,1,,,,,,1,1,,,,,,1,,,,,0,,,,,0,1,,1,,,1,,1,1,,,
1,1978,2,浙江省,杭州市,江干区,1,1,4,0,2,2,4,4,0,4,0,0,0,0,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,0,4,2,,6,,,2,1-2-3-4,,100000,,10-3-4-5-6,,179671,,0,0,0,0,0,1,,1,,,,,,1,1,,,,,,1,1,1,,,1,,,,,0,1,1,1,1,,1,1,1,1,1,1,
1,1976,2,浙江省,杭州市,江干区,1,1,3,0,0,1,5,4,0,3,1,1,1,1,,1,0,1,1,0,,0,,0,207000,1,,0,,0,,0,,0,,0,1,,,,,,,2,2月3日,,100000,,10-3-4-5-6,,126719,,0,0,0,0,0,1,,1,,,,,,1,1,,,,,,1,,,,,0,,,,,0,,1,1,,,1,1,1,1,1,1,
0,1980,3,浙江省,杭州市,江干区,1,1,4,0,2,2,3,3,0,4,0,0,0,0,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,0,1,2,8,2004/3/1,94200,,2,2001/3/4,,130000,,1-3-4-5-6,,103140,,0,0,0,0,0,1,,1,,,,,,1,1,,,,,,1,,,,,0,,,,,0,1,,1,1,,1,,1,1,1,1,
1,1992,5,浙江省,杭州市,江干区,1,1,6,0,2,2,3,3,0,2,0,0,1,1,1300000,1,0,2,0.5,1,,0,,0,5000,1,,0,,0,,0,,0,,0,0,1,1,7,3,57600,,3,1月3日,,250000,,1-3-4-5,,354034,,0,0,0,0,0,1,,1,,,,,,1,1,,,,,,1,,,,,0,,,,,0,1,,1,,,1,,1,1,1,,
0,1962,2,浙江省,杭州市,江干区,1,1,2,0,0,2,4,4,0,4,0,0,0,0,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,0,1,1,12,1,45700,,1,2001/3/4,,50000,,1-3-4-6,,84916,,0,0,0,0,0,1,,,1,,,,,1,,,1,,,,1,,,,,0,,,,,0,1,,1,1,,1,,1,1,,1,
0,1993,3,浙江省,杭州市,江干区,0,0,3,0,0,2,2,2,1,4,0,1,1,1,1500000,1,0,2,0.5,1,,0,,0,10000,1,,0,,0,,0,,0,,0,0,6,1,8,3,42000,,3,2001/3/4,,200000,,1月3日,,191600,,0,0,0,0,0,1,,1,,,,,,1,,1,,,,,1,,,,,0,,,,,0,1,,1,1,,1,,1,,,,
0,1946,1,浙江省,杭州市,江干区,1,1,2,2,0,2,4,1,0,3,1,1,0,0,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,1,,,,,,,0,2003/4/5,自留地上的企业分红,80000,,1-3-4-5-6,,149800,,0,0,0,0,0,1,,,,1,,,,1,,1,,,,,1,,,,,0,,,,,0,,,1,1,1,1,,1,1,1,1,
0,1961,2,浙江省,杭州市,江干区,4,1,1,0,0,2,4,3,0,3,1,1,0,0,539000,0,0,1,0,1,,0,,0,,0,,0,,0,,0,,0,,0,0,1,1,8,6,36000,,1,1月3日,,90000,,1-3-5-6,,41390,,0,0,0,0,0,1,,1,,,,,,1,1,,,,,,1,,,,,0,,,,,0,1,,1,,,1,,1,,1,1,
1,1974,5,浙江省,杭州市,江干区,1,1,3,0,0,2,4,3,0,1,0,0,1,2,100000,1,0,3,0.333333333,1,,0,,0,50000,1,100000,1,,0,,0,,0,,0,0,1,1,8,6,74110,,2,2001/3/4,,200000,,1-3-4-5-6-7,办嫁娶、升学、乔迁、生日等酒席,233417,,0,0,0,0,0,1,,1,,,,,,1,1,,,,,,1,,,,,0,,,,,0,1,,1,1,,1,,1,1,1,1,1
0,1981,5,浙江省,杭州市,江干区,1,1,4,0,2,2,3,4,0,4,0,0,0,0,1864703,0,0,1,0,1,,0,,0,,0,,0,,0,,0,,0,,0,0,4,1,,6,,,2,1-2-3-4,,309557,,10-3-4-5,,113930,,0,0,0,0,0,1,,1,,,,,,1,1,,,,,,1,1,,,,1,,,,,0,1,1,1,1,,1,1,1,1,1,,
0,1979,6,浙江省,杭州市,江干区,1,0,5,1,2,1,2,2,1,3,1,2,0,0,150000,0,0,1,0,1,,0,,0,,0,,0,,0,,0,,0,,0,0,4,,,4,,,2,1-2-3-4,,259169,,10-3-4-5-6-7,,289992,,0,0,0,0,0,1,,1,,,,,,1,1,,,,,,1,,,,,0,,,,,0,1,1,1,1,,1,1,1,1,1,1,1
0,1929,2,浙江省,杭州市,江干区,1,0,2,2,0,2,4,2,1,3,1,2,0,0,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,1,,,,,,,0,3月4日,,50000,,1-3-5-6,,77740,,0,0,0,0,0,1,,,,,1,,,1,,,,1,,,1,,,,,0,,,,,0,,,1,1,,1,,1,,1,1,
1,1969,2,浙江省,杭州市,江干区,4,1,2,0,0,2,4,4,0,4,0,0,0,0,200000,0,0,1,0,1,,0,,0,,0,,0,,0,,0,,0,,0,0,2,2,8,5,48000,,2,1月3日,,90000,,2001/3/5,,45184,,0,0,0,0,0,1,,1,,,,,,1,1,,,,,,1,,1,,,1,,,,,0,1,,1,,,1,,1,,1,,
0,1959,2,浙江省,杭州市,江干区,1,1,2,0,0,2,4,2,1,3,1,2,0,0,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,0,2,2,8,6,51656,,1,2001/3/4,,80000,,1-3-5-6,,72140,,0,0,0,0,0,1,,1,,,,,,1,1,,,,,,1,,,,,0,,,,,0,1,,1,1,,1,,1,,1,1,
0,1973,5,浙江省,杭州市,江干区,1,0,4,1,1,2,2,4,0,3,1,1,0,0,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,0,4,1,,6,,,2,1-2-3-4,,100000,,10-3-4-5-6,,192135,,0,0,0,0,0,1,,1,,,,,,1,1,,,,,,1,,,,,0,,,,,0,1,1,1,1,,1,1,1,1,1,1,
1,1953,2,浙江省,杭州市,江干区,1,1,2,2,0,,5,4,0,4,0,0,0,0,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,1,,,,,,,0,3,,36000,,1-3-5-6-7,办嫁娶、升学、乔迁、生日等酒席,58116,,0,0,0,0,0,1,,,,,,1,,1,,,,1,,,1,,,,,0,,,,,0,,,1,,,1,,1,,1,1,1
0,1989,5,浙江省,杭州市,江干区,1,1,2,0,0,2,0,3,0,3,1,1,1,4,300000,3,0.333333333,5,0.6,1,100000,1,230000,1,200000,1,100000,1,,0,,0,,0,,0,0,1,1,8,3,52100,,2,2001/3/4,,100000,,1-3-5-6-7,,150940,,0,0,0,0,0,1,,1,,,,,,1,1,,,,,,1,,,,,0,,,,,0,1,,1,1,,1,,1,,1,1,1
1,1971,1,浙江省,杭州市,江干区,1,1,3,0,0,2,4,4,0,4,0,0,0,0,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,0,1,1,8,6,26640,,2,1月3日,,80000,,1-3-5-6,,82280,,0,0,0,0,0,1,,1,,,,,,1,1,,,,,,1,,,,,0,,,,,0,1,,1,,,1,,1,,1,1,
1,1937,1,浙江省,宁波市,鄞州区,1,1,2,2,0,,4,4,0,4,0,0,1,3,1600000,2,0,4,0.5,1,,0,,0,,0,750000,1,20000,1,,0,,0,,0,1,,,,,,,0,3,,156000,,1-3-5-6,,107546,,1,0,0,0,0,0,,1,,,,,,1,1,,,,,,1,,,,,0,,,,,0,,,1,,,1,,1,,1,1,
1,1979,5,浙江省,宁波市,鄞州区,1,1,3,0,1,1,2,2,1,3,1,2,1,3,3800000,2,0.5,4,0.5,1,,0,173077,1,1000000,1,100000,1,,0,,0,,0,,0,0,4,1,,6,,,2,1-2-3-4-5,出租房屋,500000,,10-3-5-6,,389546,,0,0,0,0,0,1,,,,1,,,,1,,1,,,,,1,,,,,0,,,,,0,1,1,1,1,1,1,1,1,,1,1,
0,1997,6,浙江省,宁波市,鄞州区,0,1,3,0,0,2,1,3,0,3,1,1,1,1,100000,0,0,2,0,1,,0,,0,,0,200000,1,,0,,0,,0,,0,1,,,,,,,0,3月4日,,100000,,1-3-5-6,,110809,,0,0,0,0,0,1,,,,,,1,,1,,,,,,,0,,,,,0,,,,1,1,,,1,1,,1,,1,,1,1,
0,1963,2,浙江省,宁波市,鄞州区,1,1,3,0,0,1,3,2,1,3,1,2,1,3,,2,0.5,3,0.666666667,0,250000,1,270000,1,,0,2000000,1,,0,,0,,0,,0,1,,,,,,,2,2003/4/5,卖房,300000,,1-3-5-6,,110816,,0,0,0,0,0,1,,1,,,,,,1,1,,,,,,1,,,,,0,,,,,0,,,1,1,1,1,,1,,1,1,
1,1944,0,浙江省,宁波市,鄞州区,5,0,1,1,0,2,4,3,0,4,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,1,,6,,,0,2001/3/4,,43200,,1-3-5-7,,54676,,0,0,0,0,0,1,1,,,,,,,1,,,,1,,,1,,,,,0,,,,,0,1,,1,1,,1,,1,,1,,1
0,1989,6,浙江省,宁波市,鄞州区,0,1,4,1,0,1,2,2,1,3,1,2,1,2,300000,1,0,3,0.333333333,1,,0,,0,9000,1,800000,1,,0,,0,,0,,0,0,,1,,6,,,2,2001/2/3,,350000,,10-3-5-6-7,买首饰、手表、箱包,191421,,0,0,0,0,0,1,,1,,,,,,1,1,,,,,,1,,,,,0,,,,,0,1,1,1,,,1,1,1,,1,1,1
1,1941,1,浙江省,宁波市,鄞州区,5,1,1,1,0,1,4,4,0,4,0,0,1,1,,1,0,1,1,0,,0,,0,50000,1,,0,,0,,0,,0,,0,0,,2,,1月4日,,,0,2001/3/4,,45600,,1-3-5-6-7,宗教迷信活动,36321,,0,0,0,0,0,1,,1,,,,,,1,1,,,,,,1,,,,,0,,,,,0,1,,1,1,,1,,1,,1,1,1
